CurrencyKey,DateKey,AverageRate,EndOfDayRate,Time
16,20060418,0.548606539,0.550660793,00:00.0
16,20060419,0.548245614,0.546448087,00:00.0
16,20060420,0.548245614,0.54884742,00:00.0
16,20060421,0.548245614,0.546746856,00:00.0
16,20060422,0.547345375,0.54884742,00:00.0
16,20060423,0.548546352,0.547645126,00:00.0
16,20060424,0.549058365,0.551267916,00:00.0
16,20060425,0.549450549,0.548245614,00:00.0
16,20060426,0.549752611,0.550994545,00:00.0
16,20060427,0.550055006,0.547645126,00:00.0
16,20060428,0.550055006,0.552211607,00:00.0
16,20060429,0.548636638,0.548546352,00:00.0
16,20060430,0.54647795,0.548245614,00:00.0
16,20060501,0.545851528,0.544662309,00:00.0
16,20060502,0.54377379,0.546149645,00:00.0
16,20060503,0.542299349,0.540540541,00:00.0
16,20060504,0.542299349,0.543183053,00:00.0
16,20060505,0.542299349,0.539956803,00:00.0
16,20060506,0.53841598,0.539374326,00:00.0
16,20060507,0.539956803,0.538793103,00:00.0
16,20060508,0.538793103,0.540832883,00:00.0
16,20060509,0.538793103,0.536768653,00:00.0
16,20060510,0.54200542,0.544365814,00:00.0
16,20060511,0.542299349,0.541711809,00:00.0
16,20060512,0.542299349,0.543183053,00:00.0
16,20060513,0.541418517,0.539083558,00:00.0
16,20060514,0.540248514,0.540540541,00:00.0
16,20060515,0.540832883,0.539665407,00:00.0
16,20060516,0.542299349,0.543478261,00:00.0
16,20060517,0.542299349,0.541711809,00:00.0
16,20060518,0.542299349,0.54377379,00:00.0
16,20060519,0.542299349,0.540248514,00:00.0
16,20060520,0.539665407,0.540540541,00:00.0
16,20060521,0.539665407,0.539083558,00:00.0
16,20060522,0.539898499,0.542593597,00:00.0
16,20060523,0.539898499,0.538213132,00:00.0
16,20060524,0.538793103,0.538793103,00:00.0
16,20060525,0.538793103,0.537923615,00:00.0
16,20060526,0.538793103,0.539665407,00:00.0
16,20060527,0.539374326,0.537056928,00:00.0
16,20060528,0.537634409,0.539665407,00:00.0
16,20060529,0.537056928,0.53561864,00:00.0
16,20060530,0.537056928,0.538502962,00:00.0
16,20060531,0.534759358,0.53390283,00:00.0
16,20060601,0.534759358,0.53561864,00:00.0
16,20060602,0.534759358,0.534473544,00:00.0
16,20060603,0.535905681,0.535905681,00:00.0
16,20060604,0.534359303,0.533077456,00:00.0
16,20060605,0.533333333,0.534473544,00:00.0
16,20060606,0.532509718,0.530250809,00:00.0
16,20060607,0.529941706,0.531377863,00:00.0
16,20060608,0.529941706,0.529941706,00:00.0
16,20060609,0.529941706,0.530813737,00:00.0
16,20060610,0.527704485,0.526898151,00:00.0
16,20060611,0.523560209,0.52523767,00:00.0
16,20060612,0.518161563,0.518161563,00:00.0
16,20060613,0.516262261,0.518699103,00:00.0
16,20060614,0.522111419,0.520860461,00:00.0
16,20060615,0.521648409,0.521648409,00:00.0
16,20060616,0.521648409,0.520318435,00:00.0
16,20060617,0.52194791,0.524136485,00:00.0
16,20060618,0.526038927,0.524383849,00:00.0
16,20060619,0.520318435,0.520562207,00:00.0
16,20060620,0.520860461,0.520562207,00:00.0
16,20060621,0.514668039,0.516262261,00:00.0
16,20060622,0.514403292,0.511770727,00:00.0
16,20060623,0.514403292,0.514668039,00:00.0
16,20060624,0.515490489,0.514403292,00:00.0
16,20060625,0.511587456,0.512557663,00:00.0
16,20060626,0.507872016,0.507099391,00:00.0
16,20060627,0.507614213,0.508905852,00:00.0
16,20060628,0.51203277,0.510204082,00:00.0
16,20060629,0.51203277,0.514668039,00:00.0
16,20060630,0.51203277,0.51203277,00:00.0
16,20060701,0.512557663,0.513347023,00:00.0
16,20060702,0.51203277,0.511508951,00:00.0
16,20060703,0.514138817,0.514668039,00:00.0
16,20060704,0.512295082,0.509943906,00:00.0
16,20060705,0.508388409,0.508388409,00:00.0
16,20060706,0.507872016,0.505561173,00:00.0
16,20060707,0.507872016,0.508905852,00:00.0
16,20060708,0.521104742,0.518699103,00:00.0
16,20060709,0.520860461,0.522493338,00:00.0
16,20060710,0.517625136,0.517625136,00:00.0
16,20060711,0.512295082,0.513083633,00:00.0
16,20060712,0.510464523,0.510204082,00:00.0
16,20060713,0.509943906,0.51203277,00:00.0
16,20060714,0.509943906,0.509164969,00:00.0
16,20060715,0.507614213,0.50942435,00:00.0
16,20060716,0.508130081,0.507099391,00:00.0
16,20060717,0.510986203,0.513083633,00:00.0
16,20060718,0.504999495,0.503778338,00:00.0
16,20060719,0.507099391,0.507614213,00:00.0
16,20060720,0.505561173,0.50530571,00:00.0
16,20060721,0.505561173,0.506072874,00:00.0
16,20060722,0.505050505,0.502765209,00:00.0
16,20060723,0.51072523,0.51072523,00:00.0
16,20060724,0.506329114,0.505050505,00:00.0
16,20060725,0.506329114,0.506842372,00:00.0
16,20060726,0.507872016,0.506585613,00:00.0
16,20060727,0.507614213,0.507872016,00:00.0
16,20060728,0.507614213,0.507356672,00:00.0
16,20060729,0.508130081,0.508646999,00:00.0
16,20060730,0.508388409,0.507614213,00:00.0
16,20060731,0.511561285,0.513610683,00:00.0
16,20060801,0.508905852,0.506585613,00:00.0
16,20060802,0.508646999,0.510204082,00:00.0
16,20060803,0.508646999,0.507872016,00:00.0
16,20060804,0.508646999,0.508905852,00:00.0
16,20060805,0.511247444,0.50942435,00:00.0
16,20060806,0.511508951,0.513874615,00:00.0
16,20060807,0.509943906,0.508905852,00:00.0
16,20060808,0.511508951,0.51203277,00:00.0
16,20060809,0.510204082,0.50942435,00:00.0
16,20060810,0.510204082,0.512820513,00:00.0
16,20060811,0.510204082,0.510204082,00:00.0
16,20060812,0.510204082,0.51072523,00:00.0
16,20060813,0.509943906,0.50942435,00:00.0
16,20060814,0.510204082,0.511508951,00:00.0
16,20060815,0.512557663,0.511770727,00:00.0
16,20060816,0.512557663,0.512557663,00:00.0
16,20060817,0.512557663,0.511247444,00:00.0
16,20060818,0.512557663,0.513347023,00:00.0
16,20060819,0.512557663,0.51203277,00:00.0
16,20060820,0.514668039,0.517089819,00:00.0
16,20060821,0.51786639,0.516262261,00:00.0
16,20060822,0.514853524,0.516555607,00:00.0
16,20060823,0.511404316,0.50942435,00:00.0
16,20060824,0.511273582,0.511508951,00:00.0
16,20060825,0.511273582,0.50942435,00:00.0
16,20060826,0.512952039,0.514668039,00:00.0
16,20060827,0.514403292,0.51203277,00:00.0
16,20060828,0.514403292,0.516555607,00:00.0
16,20060829,0.511247444,0.509164969,00:00.0
16,20060830,0.512820513,0.512820513,00:00.0
16,20060831,0.512163892,0.511508951,00:00.0
16,20060901,0.511901715,0.512820513,00:00.0
16,20060902,0.513083633,0.51072523,00:00.0
16,20060903,0.51203277,0.514138817,00:00.0
16,20060904,0.510986203,0.508388409,00:00.0
16,20060905,0.511508951,0.51203277,00:00.0
16,20060906,0.51072523,0.509683996,00:00.0
16,20060907,0.510204082,0.510464523,00:00.0
16,20060908,0.510204082,0.508905852,00:00.0
16,20060909,0.510986203,0.51203277,00:00.0
16,20060910,0.509683996,0.507614213,00:00.0
16,20060911,0.507743082,0.510204082,00:00.0
16,20060912,0.506482982,0.50530571,00:00.0
16,20060913,0.506585613,0.507356672,00:00.0
16,20060914,0.506329114,0.504540868,00:00.0
16,20060915,0.506329114,0.507872016,00:00.0
16,20060916,0.506329114,0.504540868,00:00.0
16,20060917,0.508646999,0.509683996,00:00.0
16,20060918,0.507099391,0.505050505,00:00.0
16,20060919,0.502260171,0.503524673,00:00.0
16,20060920,0.502260171,0.501253133,00:00.0
16,20060921,0.502765209,0.503271263,00:00.0
16,20060922,0.502765209,0.500250125,00:00.0
16,20060923,0.49990002,0.501504514,00:00.0
16,20060924,0.499251123,0.498256104,00:00.0
16,20060925,0.499251123,0.501002004,00:00.0
16,20060926,0.502008032,0.501504514,00:00.0
16,20060927,0.504032258,0.506585613,00:00.0
16,20060928,0.504032258,0.503778338,00:00.0
16,20060929,0.504032258,0.504540868,00:00.0
16,20060930,0.504286435,0.502512563,00:00.0
16,20061001,0.503271263,0.504540868,00:00.0
16,20061002,0.503271263,0.501253133,00:00.0
16,20061003,0.502512563,0.504795558,00:00.0
16,20061004,0.498777994,0.497537191,00:00.0
16,20061005,0.498777994,0.501002004,00:00.0
16,20061006,0.498777994,0.497537191,00:00.0
16,20061007,0.499101617,0.501253133,00:00.0
16,20061008,0.497908783,0.496548985,00:00.0
16,20061009,0.489691984,0.491159136,00:00.0
16,20061010,0.48947626,0.489021468,00:00.0
16,20061011,0.490701212,0.490942118,00:00.0
16,20061012,0.490942118,0.490436488,00:00.0
16,20061013,0.490942118,0.493096647,00:00.0
16,20061014,0.491255649,0.489021468,00:00.0
16,20061015,0.490508657,0.492635105,00:00.0
16,20061016,0.488519785,0.48828125,00:00.0
16,20061017,0.490942118,0.491908112,00:00.0
16,20061018,0.493193924,0.491400491,00:00.0
16,20061019,0.491956511,0.494315373,00:00.0
16,20061020,0.491980714,0.491159136,00:00.0
16,20061021,0.494584302,0.495564696,00:00.0
16,20061022,0.491400491,0.489739948,00:00.0
16,20061023,0.489883898,0.490436488,00:00.0
16,20061024,0.487329435,0.485932261,00:00.0
16,20061025,0.488782443,0.490196078,00:00.0
16,20061026,0.48947626,0.488782443,00:00.0
16,20061027,0.48947626,0.490196078,00:00.0
16,20061028,0.483699332,0.483325278,00:00.0
16,20061029,0.484730974,0.486168506,00:00.0
16,20061030,0.48144047,0.480769231,00:00.0
16,20061031,0.475420747,0.475511175,00:00.0
16,20061101,0.469924812,0.469704086,00:00.0
16,20061102,0.469924812,0.47016785,00:00.0
16,20061103,0.469924812,0.468823254,00:00.0
16,20061104,0.460638445,0.461701833,00:00.0
16,20061105,0.478973082,0.478011472,00:00.0
16,20061106,0.471275743,0.471475719,00:00.0
16,20061107,0.462342226,0.46085073,00:00.0
16,20061108,0.460193281,0.460405157,00:00.0
16,20061109,0.460193281,0.458505273,00:00.0
16,20061110,0.460193281,0.460638445,00:00.0
16,20061111,0.468384075,0.46728972,00:00.0
16,20061112,0.471031559,0.471475719,00:00.0
16,20061113,0.470433269,0.469924812,00:00.0
16,20061114,0.464231001,0.464274107,00:00.0
16,20061115,0.464468184,0.462342226,00:00.0
16,20061116,0.464274107,0.466200466,00:00.0
16,20061117,0.464274107,0.463198851,00:00.0
16,20061118,0.461488763,0.461893764,00:00.0
16,20061119,0.45938993,0.458715596,00:00.0
16,20061120,0.459918135,0.460193281,00:00.0
16,20061121,0.464468184,0.462748727,00:00.0
16,20061122,0.461701833,0.463198851,00:00.0
16,20061123,0.461701833,0.46000276,00:00.0
16,20061124,0.461701833,0.462556085,00:00.0
16,20061125,0.463413504,0.461488763,00:00.0
16,20061126,0.467748725,0.469285279,00:00.0
16,20061127,0.464231001,0.463198851,00:00.0
16,20061128,0.463821892,0.464274107,00:00.0
16,20061129,0.463821892,0.463413504,00:00.0
16,20061130,0.463821892,0.46600494,00:00.0
16,20061201,0.463821892,0.463198851,00:00.0
16,20061202,0.457268279,0.458106189,00:00.0
16,20061203,0.455166136,0.454132607,00:00.0
16,20061204,0.458421197,0.459791255,00:00.0
16,20061205,0.457268279,0.455373406,00:00.0
16,20061206,0.440354045,0.440936549,00:00.0
16,20061207,0.440354045,0.439579762,00:00.0
16,20061208,0.440354045,0.441306267,00:00.0
16,20061209,0.442438722,0.442282176,00:00.0
16,20061210,0.441306267,0.442086649,00:00.0
16,20061211,0.436566838,0.436319211,00:00.0
16,20061212,0.445553377,0.445632799,00:00.0
16,20061213,0.454111984,0.452488688,00:00.0
16,20061214,0.45394707,0.454545455,00:00.0
16,20061215,0.45394707,0.453514739,00:00.0
16,20061216,0.454297656,0.454772841,00:00.0
16,20061217,0.45394707,0.453124292,00:00.0
16,20061218,0.447027269,0.447227191,00:00.0
16,20061219,0.451487652,0.450247636,00:00.0
16,20061220,0.451875282,0.452898551,00:00.0
16,20061221,0.452488688,0.452488688,00:00.0
16,20061222,0.452488688,0.45394707,00:00.0
16,20061223,0.451324638,0.45045045,00:00.0
16,20061224,0.445473984,0.446827525,00:00.0
16,20061225,0.441910822,0.441306267,00:00.0
16,20061226,0.442693346,0.444069452,00:00.0
16,20061227,0.437445319,0.4361099,00:00.0
16,20061228,0.437847541,0.439753738,00:00.0
16,20061229,0.437847541,0.436871997,00:00.0
16,20061230,0.432002765,0.433087917,00:00.0
16,20061231,0.427368691,0.425713069,00:00.0
16,20070101,0.431406385,0.433087917,00:00.0
16,20070102,0.433651344,0.432338954,00:00.0
16,20070103,0.433087917,0.433839479,00:00.0
16,20070104,0.433087917,0.43254466,00:00.0
16,20070105,0.433087917,0.434801513,00:00.0
16,20070106,0.431015904,0.429571717,00:00.0
16,20070107,0.430422244,0.431220354,00:00.0
16,20070108,0.426221124,0.424808836,00:00.0
16,20070109,0.426112153,0.42625746,00:00.0
16,20070110,0.426439232,0.424989375,00:00.0
16,20070111,0.426439232,0.426639362,00:00.0
16,20070112,0.426439232,0.426439232,00:00.0
16,20070113,0.428449015,0.42973786,00:00.0
16,20070114,0.425731193,0.425531915,00:00.0
16,20070115,0.426985482,0.427715997,00:00.0
16,20070116,0.42115903,0.419480683,00:00.0
16,20070117,0.420521447,0.420521447,00:00.0
16,20070118,0.420521447,0.419815281,00:00.0
16,20070119,0.420521447,0.420893135,00:00.0
16,20070120,0.41963911,0.419111484,00:00.0
16,20070121,0.418848168,0.42000924,00:00.0
16,20070122,0.418602704,0.418235048,00:00.0
16,20070123,0.422618545,0.423190859,00:00.0
16,20070124,0.423746769,0.423549343,00:00.0
16,20070125,0.423746769,0.424989375,00:00.0
16,20070126,0.423746769,0.422654269,00:00.0
16,20070127,0.419973962,0.421602934,00:00.0
16,20070128,0.415990682,0.414610888,00:00.0
16,20070129,0.412490203,0.412711515,00:00.0
16,20070130,0.412558274,0.411878578,00:00.0
16,20070131,0.414250207,0.415127236,00:00.0
16,20070201,0.413393964,0.41306952,00:00.0
16,20070202,0.413393964,0.414250207,00:00.0
16,20070203,0.407166124,0.405695971,00:00.0
16,20070204,0.403877221,0.4048583,00:00.0
16,20070205,0.405564343,0.404530744,00:00.0
16,20070206,0.419885791,0.420716059,00:00.0
16,20070207,0.434404865,0.432900433,00:00.0
16,20070208,0.434404865,0.43555904,00:00.0
16,20070209,0.434404865,0.433294337,00:00.0
16,20070210,0.434008941,0.435350457,00:00.0
16,20070211,0.429387264,0.428632662,00:00.0
16,20070212,0.428100518,0.428834856,00:00.0
16,20070213,0.433726579,0.433087917,00:00.0
16,20070214,0.432731836,0.434404865,00:00.0
16,20070215,0.432731836,0.432338954,00:00.0
16,20070216,0.432731836,0.432731836,00:00.0
16,20070217,0.428871639,0.427167877,00:00.0
16,20070218,0.425423296,0.427167877,00:00.0
16,20070219,0.413325618,0.411878578,00:00.0
16,20070220,0.405038681,0.406008932,00:00.0
16,20070221,0.411353353,0.411201118,00:00.0
16,20070222,0.411353353,0.411522634,00:00.0
16,20070223,0.411353353,0.410525884,00:00.0
16,20070224,0.408163265,0.40950041,00:00.0
16,20070225,0.400160064,0.399361022,00:00.0
16,20070226,0.400160064,0.400801603,00:00.0
16,20070227,0.391205696,0.390015601,00:00.0
16,20070228,0.387912642,0.388953715,00:00.0
16,20070301,0.387912642,0.387912642,00:00.0
16,20070302,0.387912642,0.38925652,00:00.0
16,20070303,0.387626948,0.38731167,00:00.0
16,20070304,0.4,0.401284109,00:00.0
16,20070305,0.39745628,0.395898492,00:00.0
16,20070306,0.399058223,0.4,00:00.0
16,20070307,0.408346605,0.407830343,00:00.0
16,20070308,0.408346605,0.408830744,00:00.0
16,20070309,0.408346605,0.406834825,00:00.0
16,20070310,0.413958687,0.414610888,00:00.0
16,20070311,0.4048583,0.403388463,00:00.0
16,20070312,0.402527875,0.403551251,00:00.0
16,20070313,0.400560785,0.400160064,00:00.0
16,20070314,0.407331976,0.409014684,00:00.0
16,20070315,0.407331976,0.406355398,00:00.0
16,20070316,0.407331976,0.408496732,00:00.0
16,20070317,0.414696857,0.41306952,00:00.0
16,20070318,0.404203719,0.404530744,00:00.0
16,20070319,0.402220256,0.401783921,00:00.0
16,20070320,0.401719359,0.402900886,00:00.0
16,20070321,0.399217534,0.398422248,00:00.0
16,20070322,0.399217534,0.4,00:00.0
16,20070323,0.399217534,0.399217534,00:00.0
16,20070324,0.406834825,0.408346605,00:00.0
16,20070325,0.402252615,0.40192926,00:00.0
16,20070326,0.403258327,0.40373047,00:00.0
16,20070327,0.405695971,0.405695971,00:00.0
16,20070328,0.406008932,0.407016973,00:00.0
16,20070329,0.405844156,0.405350628,00:00.0
16,20070330,0.405844156,0.406834825,00:00.0
16,20070331,0.400368339,0.4,00:00.0
16,20070401,0.39715636,0.398581051,00:00.0
16,20070402,0.401622555,0.400801603,00:00.0
16,20070403,0.399648309,0.400320256,00:00.0
16,20070404,0.39698293,0.396196513,00:00.0
16,20070405,0.39698293,0.39824771,00:00.0
16,20070406,0.39698293,0.396055289,00:00.0
16,20070407,0.396825397,0.39824771,00:00.0
16,20070408,0.391588675,0.391558009,00:00.0
16,20070409,0.396557878,0.398089172,00:00.0
16,20070410,0.395131974,0.394181876,00:00.0
16,20070411,0.392618767,0.393855849,00:00.0
16,20070412,0.392618767,0.39184953,00:00.0
16,20070413,0.392618767,0.392618767,00:00.0
16,20070414,0.390945698,0.390335298,00:00.0
16,20070415,0.391006843,0.391098596,00:00.0
16,20070416,0.392680437,0.391558009,00:00.0
16,20070417,0.394944708,0.396196513,00:00.0
16,20070418,0.389878748,0.388953715,00:00.0
16,20070419,0.389878748,0.390167772,00:00.0
16,20070420,0.389878748,0.388953715,00:00.0
16,20070421,0.389468765,0.390487719,00:00.0
16,20070422,0.390106889,0.389120199,00:00.0
16,20070423,0.388078237,0.388802488,00:00.0
16,20070424,0.387146729,0.386996904,00:00.0
16,20070425,0.387146729,0.387446726,00:00.0
16,20070426,0.387146729,0.386115294,00:00.0
16,20070427,0.387146729,0.387446726,00:00.0
16,20070428,0.383597376,0.382409178,00:00.0
16,20070429,0.375671513,0.376803949,00:00.0
16,20070430,0.375671513,0.375107844,00:00.0
16,20070501,0.376364321,0.377230375,00:00.0
16,20070502,0.37231468,0.371333086,00:00.0
16,20070503,0.37231468,0.373552484,00:00.0
16,20070504,0.37231468,0.37202381,00:00.0
16,20070505,0.375107844,0.376236879,00:00.0
16,20070506,0.375107844,0.374251497,00:00.0
16,20070507,0.359337382,0.359971202,00:00.0
16,20070508,0.35742369,0.357398142,00:00.0
16,20070509,0.350360872,0.350508237,00:00.0
16,20070510,0.350360872,0.349772648,00:00.0
16,20070511,0.350360872,0.350643431,00:00.0
16,20070512,0.350360872,0.34940601,00:00.0
16,20070513,0.360737347,0.361663653,00:00.0
16,20070514,0.356138039,0.355998576,00:00.0
16,20070515,0.354007363,0.355252407,00:00.0
16,20070516,0.361912345,0.361663653,00:00.0
16,20070517,0.361912345,0.363108206,00:00.0
16,20070518,0.361912345,0.361807591,00:00.0
16,20070519,0.362489578,0.362713094,00:00.0
16,20070520,0.3620827,0.361415302,00:00.0
16,20070521,0.3620827,0.363385297,00:00.0
16,20070522,0.3620827,0.361415302,00:00.0
16,20070523,0.352733686,0.352858151,00:00.0
16,20070524,0.352733686,0.352125075,00:00.0
16,20070525,0.352733686,0.35335689,00:00.0
16,20070526,0.349772648,0.349283968,00:00.0
16,20070527,0.349711488,0.350152316,00:00.0
16,20070528,0.348845322,0.347826087,00:00.0
16,20070529,0.349821591,0.350152316,00:00.0
16,20070530,0.348687193,0.348553503,00:00.0
16,20070531,0.348687193,0.349662576,00:00.0
16,20070601,0.348687193,0.348201539,00:00.0
16,20070602,0.348589954,0.348918353,00:00.0
16,20070603,0.349895031,0.348796652,00:00.0
16,20070604,0.356620663,0.357666583,00:00.0
16,20070605,0.35640459,0.355871886,00:00.0
16,20070606,0.351111267,0.351629804,00:00.0
16,20070607,0.351111267,0.350385424,00:00.0
16,20070608,0.351111267,0.351493849,00:00.0
16,20070609,0.35409511,0.353857042,00:00.0
16,20070610,0.35653166,0.356887937,00:00.0
16,20070611,0.354459095,0.354358611,00:00.0
16,20070612,0.350643431,0.351741119,00:00.0
16,20070613,0.356315696,0.355252407,00:00.0
16,20070614,0.356315696,0.356887937,00:00.0
16,20070615,0.356315696,0.355998576,00:00.0
16,20070616,0.35335689,0.354120188,00:00.0
16,20070617,0.354195445,0.353619293,00:00.0
16,20070618,0.355492357,0.355757942,00:00.0
16,20070619,0.359945288,0.359066427,00:00.0
16,20070620,0.362253215,0.362989582,00:00.0
16,20070621,0.362253215,0.361807591,00:00.0
16,20070622,0.362253215,0.362331969,00:00.0
16,20070623,0.366206467,0.365497076,00:00.0
16,20070624,0.372703216,0.373552484,00:00.0
16,20070625,0.370397807,0.37037037,00:00.0
16,20070626,0.378372243,0.378945773,00:00.0
16,20070627,0.380242595,0.378787879,00:00.0
16,20070628,0.380242595,0.380372765,00:00.0
16,20070629,0.35565672,0.354484225,00:00.0
16,20070630,0.378816577,0.380098065,00:00.0
16,20070701,0.380937869,0.379521044,00:00.0
16,20070702,0.381286461,0.381825124,00:00.0
16,20070703,0.379636308,0.379089427,00:00.0
16,20070704,0.379146919,0.380372765,00:00.0
16,20070705,0.379146919,0.378515462,00:00.0
16,20070706,0.379146919,0.379794911,00:00.0
16,20070707,0.395726157,0.394648565,00:00.0
16,20070708,0.382262997,0.382409178,00:00.0
16,20070709,0.378314985,0.377800446,00:00.0
16,20070710,0.380763812,0.380821813,00:00.0
16,20070711,0.382877709,0.382116928,00:00.0
16,20070712,0.382877709,0.382995021,00:00.0
16,20070713,0.382877709,0.382848392,00:00.0
16,20070714,0.38731167,0.388048118,00:00.0
16,20070715,0.392033872,0.390777648,00:00.0
16,20070716,0.38816862,0.388953715,00:00.0
16,20070717,0.385326757,0.383877159,00:00.0
16,20070718,0.381810546,0.381825124,00:00.0
16,20070719,0.381810546,0.381679389,00:00.0
16,20070720,0.381810546,0.382701875,00:00.0
16,20070721,0.387852461,0.386398764,00:00.0
16,20070722,0.396825397,0.39745628,00:00.0
16,20070723,0.399329127,0.399217534,00:00.0
16,20070724,0.392942748,0.394321767,00:00.0
16,20070725,0.399313181,0.398422248,00:00.0
16,20070726,0.399313181,0.400320256,00:00.0
16,20070727,0.399313181,0.398089172,00:00.0
16,20070728,0.405975966,0.406355398,00:00.0
16,20070729,0.414147271,0.41356493,00:00.0
16,20070730,0.410677618,0.411353353,00:00.0
16,20070731,0.405104314,0.403551251,00:00.0
16,20070801,0.403047036,0.403551251,00:00.0
16,20070802,0.403047036,0.402430681,00:00.0
16,20070803,0.403047036,0.404203719,00:00.0
16,20070804,0.405071495,0.40373047,00:00.0
16,20070805,0.41042479,0.411709004,00:00.0
16,20070806,0.417449384,0.41684035,00:00.0
16,20070807,0.412847824,0.414078675,00:00.0
16,20070808,0.414696857,0.414250207,00:00.0
16,20070809,0.414696857,0.415454923,00:00.0
16,20070810,0.414696857,0.413924417,00:00.0
16,20070811,0.414696857,0.415627598,00:00.0
16,20070812,0.414696857,0.413924417,00:00.0
16,20070813,0.414696857,0.415817706,00:00.0
16,20070814,0.416319734,0.416146484,00:00.0
16,20070815,0.415593051,0.416319734,00:00.0
16,20070816,0.415593051,0.415299639,00:00.0
16,20070817,0.415593051,0.41684035,00:00.0
16,20070818,0.415593051,0.415299639,00:00.0
16,20070819,0.418971007,0.420716059,00:00.0
16,20070820,0.41767605,0.416146484,00:00.0
16,20070821,0.420680661,0.421229992,00:00.0
16,20070822,0.419181757,0.417536534,00:00.0
16,20070823,0.419181757,0.420716059,00:00.0
16,20070824,0.419181757,0.418778006,00:00.0
16,20070825,0.410711352,0.410846343,00:00.0
16,20070826,0.412286127,0.410846343,00:00.0
16,20070827,0.403388463,0.404694456,00:00.0
16,20070828,0.404203719,0.403225806,00:00.0
16,20070829,0.39563222,0.395726157,00:00.0
16,20070830,0.39563222,0.394181876,00:00.0
16,20070831,0.39563222,0.396526428,00:00.0
16,20070901,0.401445203,0.401284109,00:00.0
16,20070902,0.404907479,0.405515004,00:00.0
16,20070903,0.403079528,0.402738623,00:00.0
16,20070904,0.407963446,0.409165303,00:00.0
16,20070905,0.403632694,0.403551251,00:00.0
16,20070906,0.403632694,0.405038681,00:00.0
16,20070907,0.403632694,0.402090873,00:00.0
16,20070908,0.405860627,0.407166124,00:00.0
16,20070909,0.407464754,0.406008932,00:00.0
16,20070910,0.404661703,0.406008932,00:00.0
16,20070911,0.402884654,0.402738623,00:00.0
16,20070912,0.402090873,0.402090873,00:00.0
16,20070913,0.402090873,0.402090873,00:00.0
16,20070914,0.402090873,0.403225806,00:00.0
16,20070915,0.400032003,0.398581051,00:00.0
16,20070916,0.396919902,0.39745628,00:00.0
16,20070917,0.396919902,0.396353547,00:00.0
16,20070918,0.397740832,0.398422248,00:00.0
16,20070919,0.399552501,0.398883127,00:00.0
16,20070920,0.399552501,0.40096231,00:00.0
16,20070921,0.399552501,0.398089172,00:00.0
16,20070922,0.397487877,0.39824771,00:00.0
16,20070923,0.397851601,0.39715636,00:00.0
16,20070924,0.398279433,0.398422248,00:00.0
16,20070925,0.395069532,0.394321767,00:00.0
16,20070926,0.395069532,0.396526428,00:00.0
16,20070927,0.395069532,0.394026557,00:00.0
16,20070928,0.395069532,0.396353547,00:00.0
16,20070929,0.393437463,0.392942748,00:00.0
16,20070930,0.392341494,0.393406507,00:00.0
16,20071001,0.391910958,0.391098596,00:00.0
16,20071002,0.399792108,0.400641026,00:00.0
16,20071003,0.395303791,0.39527254,00:00.0
16,20071004,0.395303791,0.39527254,00:00.0
16,20071005,0.395303791,0.393700787,00:00.0
16,20071006,0.397551085,0.397788297,00:00.0
16,20071007,0.397109046,0.39556962,00:00.0
16,20071008,0.397219464,0.398422248,00:00.0
16,20071009,0.398152572,0.397614314,00:00.0
16,20071010,0.397946596,0.398883127,00:00.0
16,20071011,0.397946596,0.39698293,00:00.0
16,20071012,0.397946596,0.399361022,00:00.0
16,20071013,0.39805748,0.397946596,00:00.0
16,20071014,0.404105714,0.404694456,00:00.0
16,20071015,0.402301163,0.402090873,00:00.0
16,20071016,0.408563491,0.409165303,00:00.0
16,20071017,0.407116395,0.405515004,00:00.0
16,20071018,0.407116395,0.407680704,00:00.0
16,20071019,0.407116395,0.407016973,00:00.0
16,20071020,0.411167304,0.411878578,00:00.0
16,20071021,0.413992962,0.413924417,00:00.0
16,20071022,0.413171921,0.414765657,00:00.0
16,20071023,0.407331976,0.407166124,00:00.0
16,20071024,0.405943006,0.406669378,00:00.0
16,20071025,0.405943006,0.405038681,00:00.0
16,20071026,0.405943006,0.407331976,00:00.0
16,20071027,0.409366301,0.409014684,00:00.0
16,20071028,0.410104987,0.410677618,00:00.0
16,20071029,0.412847824,0.411201118,00:00.0
16,20071030,0.410290075,0.411522634,00:00.0
16,20071031,0.41049218,0.409014684,00:00.0
16,20071101,0.41049218,0.410846343,00:00.0
16,20071102,0.41049218,0.409014684,00:00.0
16,20071103,0.410172272,0.411353353,00:00.0
16,20071104,0.410964534,0.409684952,00:00.0
16,20071105,0.41025641,0.411353353,00:00.0
16,20071106,0.410778837,0.410357421,00:00.0
16,20071107,0.411387198,0.411522634,00:00.0
16,20071108,0.411387198,0.410525884,00:00.0
16,20071109,0.411387198,0.41306952,00:00.0
16,20071110,0.407514569,0.407331976,00:00.0
16,20071111,0.425912518,0.427167877,00:00.0
16,20071112,0.430311115,0.428632662,00:00.0
16,20071113,0.414147271,0.415627598,00:00.0
16,20071114,0.414147271,0.41306952,00:00.0
16,20071115,0.414147271,0.415627598,00:00.0
16,20071116,0.414147271,0.412881916,00:00.0
16,20071117,0.434235095,0.434404865,00:00.0
16,20071118,0.434782609,0.434801513,00:00.0
16,20071119,0.431797573,0.432338954,00:00.0
16,20071120,0.434404865,0.433294337,00:00.0
